Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
Panama,PAN,2005,6.971338,0,6.54024,0,0.431098,0,,2.108777
Panama,PAN,2006,7.52404,0,7.097168,0,0.426872,0,,2.233598
Panama,PAN,2014,10.855411,0.93432,9.072064,0,0.849027,0,,2.79146
Panama,PAN,1950,0.523744,0,0.498304,0,0.02544,0,,0.608242
Panama,PAN,1951,0.560295,0,0.523952,0,0.036343,0,,0.634744
Panama,PAN,1952,0.725086,0,0.67784,0,0.047246,0,,0.800684
Panama,PAN,1953,0.721481,0,0.681504,0,0.039977,0,,0.776196
Panama,PAN,1954,0.637239,0,0.600896,0,0.036343,0,,0.667753
Panama,PAN,1955,0.714183,0,0.67784,0,0.036343,0,,0.728755
Panama,PAN,1956,0.637239,0,0.600896,0,0.036343,0,,0.632958
Panama,PAN,1957,0.765449,0,0.725472,0,0.039977,0,,0.739751
Panama,PAN,1958,0.930402,0,0.897564,0,0.032838,0,,0.87441
Panama,PAN,1959,0.996222,0,0.948976,0,0.047246,0,,0.910007
Panama,PAN,1960,0.996162,0,0.941648,0,0.054514,0,,0.883915
Panama,PAN,1961,1.102418,0,1.047904,0,0.054514,0,,0.949679
Panama,PAN,1962,1.190295,0,1.128512,0,0.061783,0,,0.994989
Panama,PAN,1963,1.182907,0,1.113856,0,0.069051,0,,0.959166
Panama,PAN,1964,1.241591,0,1.179808,0,0.061783,0,,0.976507
Panama,PAN,1965,1.527205,0,1.443616,0,0.083589,0,,1.16531
Panama,PAN,1966,1.655532,0.003672,1.579013,0,0.072847,0,,1.225901
Panama,PAN,1967,1.695689,0.007328,1.597504,0,0.090857,0,,1.21898
Panama,PAN,1968,2.018209,0.003671,1.934439,0,0.0801,0,,1.409113
Panama,PAN,1969,2.051127,0.010992,1.952912,0,0.087223,0,,1.391571
Panama,PAN,1970,2.201083,0,2.081152,0,0.119931,0,,1.451722
Panama,PAN,1971,2.600311,0.003664,2.458544,0,0.138103,0,,1.667858
Panama,PAN,1972,2.798197,0.021984,2.641744,0,0.134469,0,,1.745985
Panama,PAN,1973,3.237223,0.032976,2.989824,0,0.214423,0,,1.966028
Panama,PAN,1974,3.017531,0.010992,2.810288,0,0.196251,0,,1.784808
Panama,PAN,1975,3.659207,0.003664,3.51744,0,0.138103,0,,2.109204
Panama,PAN,1976,3.606744,0,3.469808,0,0.136936,0,,2.027357
Panama,PAN,1977,3.455443,0,3.323248,0,0.132195,0,,1.895319
Panama,PAN,1978,2.834604,0,2.689376,0,0.145228,0,,1.518012
Panama,PAN,1979,3.180816,0,2.938528,0,0.242288,0,,1.663768
Panama,PAN,1980,3.107614,0.003664,2.835936,0,0.268014,0,,1.587958
Panama,PAN,1981,3.322709,0.007328,3.070432,0,0.244949,0,,1.65879
Panama,PAN,1982,3.278525,0.007328,3.107072,0,0.164125,0,,1.599088
Panama,PAN,1983,3.479672,0.007328,3.323248,0,0.149096,0,,1.658172
Panama,PAN,1984,2.867351,0.025648,2.704032,0,0.137671,0,,1.335156
Panama,PAN,1985,2.72686,0,2.590448,0,0.136412,0,,1.241138
Panama,PAN,1986,2.734755,0.021984,2.462208,0.098928,0.151635,0,,1.217091
Panama,PAN,1987,3.179553,0.0916,2.832272,0.098928,0.156753,0,,1.384081
Panama,PAN,1988,2.914665,0.069616,2.641744,0.106256,0.097049,0,,1.241434
Panama,PAN,1989,2.510273,0.029269,2.30497,0.102443,0.073591,0,,1.046586
Panama,PAN,1990,2.631999,0.0916,2.410912,0,0.129487,0,,1.074299
Panama,PAN,1991,3.104491,0.12824,2.846928,0,0.129323,0,,1.240782
Panama,PAN,1992,4.112287,0.128354,3.8763,0,0.107633,0,,1.609895
Panama,PAN,1993,3.784946,0.139232,3.400192,0,0.245522,0,,1.451562
Panama,PAN,1994,4.177258,0.142896,3.770256,0,0.264106,0,,1.56958
Panama,PAN,1995,3.65297,0.095264,3.293936,0,0.26377,0,,1.344948
Panama,PAN,1996,4.446773,0.263808,3.905824,0,0.277141,0,,1.604403
Panama,PAN,1997,4.630072,0.150343,4.180267,0,0.299462,0,,1.637229
Panama,PAN,1998,5.900714,0.157552,5.42272,0,0.320442,0,,2.045183
Panama,PAN,1999,5.622234,0.157655,5.140279,0,0.3243,0,,1.910297
Panama,PAN,2007,7.349627,0,6.928624,0,0.421003,0,,2.14174
Panama Canal Zone,PCZ,1950,0.194192,0,0.186864,0.007328,0,0,,0
Panama Canal Zone,PCZ,1951,0.197856,0,0.190528,0.007328,0,0,,0
Panama Canal Zone,PCZ,1952,0.190528,0,0.1832,0.007328,0,0,,0
Panama Canal Zone,PCZ,1953,0.102592,0,0.095517,0.007075,0,0,,0
Panama Canal Zone,PCZ,1954,0.084272,0,0.080608,0.003664,0,0,,0
Panama Canal Zone,PCZ,1955,0.080608,0,0.07677,0.003838,0,0,,0
Panama Canal Zone,PCZ,1956,0.106256,0,0.102592,0.003664,0,0,,0
Panama Canal Zone,PCZ,1957,0.153888,0,0.150224,0.003664,0,0,,0
Panama Canal Zone,PCZ,1958,0.194192,0,0.190596,0.003596,0,0,,0
Panama Canal Zone,PCZ,1959,0.307776,0,0.304155,0.003621,0,0,,0
Panama Canal Zone,PCZ,1960,0.267472,0,0.267472,0,0,0,,0
Panama Canal Zone,PCZ,1961,0.241824,0,0.241824,0,0,0,,0
Panama Canal Zone,PCZ,1962,0.271136,0,0.271136,0,0,0,,0
Panama Canal Zone,PCZ,1963,0.556928,0,0.556928,0,0,0,,0
Panama Canal Zone,PCZ,1964,0.791424,0,0.791424,0,0,0,,0
Panama Canal Zone,PCZ,1965,0.597232,0,0.597232,0,0,0,,0
Panama Canal Zone,PCZ,1966,0.450672,0,0.450672,0,0,0,,0
Panama Canal Zone,PCZ,1967,0.454336,0,0.454336,0,0,0,,0
Panama Canal Zone,PCZ,1968,0.582576,0,0.582576,0,0,0,,0
Panama Canal Zone,PCZ,1969,0.333424,0,0.333424,0,0,0,,0
Panama Canal Zone,PCZ,1970,0.47632,0,0.47632,0,0,0,,0
Panama Canal Zone,PCZ,1971,0.479984,0,0.479984,0,0,0,,0
Panama Canal Zone,PCZ,1972,0.707152,0,0.707152,0,0,0,,0
Panama Canal Zone,PCZ,1973,0.729136,0,0.729136,0,0,0,,0
Panama Canal Zone,PCZ,1974,0.831728,0,0.831728,0,0,0,,0
Panama Canal Zone,PCZ,1975,1.113856,0,1.113856,0,0,0,,0
Panama Canal Zone,PCZ,1976,1.018592,0,1.018592,0,0,0,,0
Panama Canal Zone,PCZ,1977,1.132176,0,1.132176,0,0,0,,0
Panama Canal Zone,PCZ,1978,1.088208,0,1.088208,0,0,0,,0
Panama Canal Zone,PCZ,1979,1.02592,0,1.02592,0,0,0,,0
Papua New Guinea,PNG,1950,0.05496,0,0.05496,0,0,0,,0.035622
Papua New Guinea,PNG,1951,0.062288,0,0.062288,0,0,0,,0.03957
Papua New Guinea,PNG,1952,0.084272,0,0.084272,0,0,0,,0.052393
Papua New Guinea,PNG,1953,0.095264,0,0.095264,0,0,0,,0.057806
Papua New Guinea,PNG,1954,0.095264,0,0.095264,0,0,0,,0.056362
Papua New Guinea,PNG,1955,0.12824,0,0.12824,0,0,0,,0.073917
Papua New Guinea,PNG,1956,0.12824,0,0.12824,0,0,0,,0.071962
Papua New Guinea,PNG,1957,0.14656,0,0.14656,0,0,0,,0.080042
Papua New Guinea,PNG,1958,0.14656,0,0.14656,0,0,0,,0.077895
Papua New Guinea,PNG,1959,0.161216,0,0.161216,0,0,0,,0.083399
Papua New Guinea,PNG,1960,0.179536,0,0.179536,0,0,0,,0.090416
Papua New Guinea,PNG,1961,0.20152,0,0.20152,0,0,0,,0.098994
Papua New Guinea,PNG,1962,0.197856,0,0.197856,0,0,0,,0.095006
Papua New Guinea,PNG,1963,0.25648,0,0.25648,0,0,0,,0.120457
Papua New Guinea,PNG,1964,0.267472,0,0.267472,0,0,0,,0.122953
Papua New Guinea,PNG,1965,0.304112,0,0.304112,0,0,0,,0.136853
Papua New Guinea,PNG,1966,0.340752,0,0.340752,0,0,0,,0.150013
Papua New Guinea,PNG,1967,0.436016,0,0.436016,0,0,0,,0.187724
Papua New Guinea,PNG,1968,0.501968,0,0.501968,0,0,0,,0.211323
Papua New Guinea,PNG,1969,0.556928,0,0.556928,0,0,0,,0.229102
Papua New Guinea,PNG,1970,0.692496,0,0.692496,0,0,0,,0.278216
Papua New Guinea,PNG,1971,0.8244,0,0.8244,0,0,0,,0.323381
Papua New Guinea,PNG,1972,1.267744,0,1.267744,0,0,0,,0.485595
Papua New Guinea,PNG,1973,1.344688,0,1.344688,0,0,0,,0.503224
Papua New Guinea,PNG,1974,1.586512,0,1.586512,0,0,0,,0.580436
Papua New Guinea,PNG,1975,1.531552,0,1.531552,0,0,0,,0.548067
Papua New Guinea,PNG,1976,1.571856,0,1.571856,0,0,0,,0.550401
Papua New Guinea,PNG,1977,1.579184,0,1.579184,0,0,0,,0.541267
Papua New Guinea,PNG,1978,1.674448,0,1.674448,0,0,0,,0.56197
Papua New Guinea,PNG,1979,1.79536,0,1.79536,0,0,0,,0.59021
Papua New Guinea,PNG,1980,1.828336,0,1.828336,0,0,0,,0.588876
Papua New Guinea,PNG,1981,1.930928,0,1.930928,0,0,0,,0.609304
Papua New Guinea,PNG,1982,1.945584,0,1.945584,0,0,0,,0.601368
Papua New Guinea,PNG,1983,2.007872,0,2.007872,0,0,0,,0.607769
Papua New Guinea,PNG,1984,2.044512,0,2.044512,0,0,0,,0.605877
Papua New Guinea,PNG,1985,2.12512,0.003664,2.121456,0,0,0,,0.616409
Papua New Guinea,PNG,1986,2.062832,0.003664,2.059168,0,0,0,,0.585547
Papua New Guinea,PNG,1987,2.333968,0.003664,2.330304,0,0,0,,0.648263
Papua New Guinea,PNG,1988,2.1984,0.003664,2.194736,0,0,0,,0.597448
Papua New Guinea,PNG,1989,2.03352,0.003664,2.029856,0,0,0,,0.540239
Papua New Guinea,PNG,1990,2.154432,0.003658,2.000805,0.149969,0,0,,0.557425
Papua New Guinea,PNG,1991,2.169088,0.003658,2.01546,0.149971,0,0,,0.543496
Papua New Guinea,PNG,1994,2.18008,0.003664,2.011536,0.16488,0,0,,0.489719
Papua New Guinea,PNG,1995,2.059168,0.003664,1.864976,0.190528,0,0,,0.446051
Papua New Guinea,PNG,1998,2.861584,0.003664,2.594112,0.263808,0,0,,0.556855
Papua New Guinea,PNG,1999,2.443888,0,2.209392,0.234496,0,0,,0.459258
Papua New Guinea,PNG,2000,2.663728,0,2.41824,0.245488,0,0,,0.483585
Papua New Guinea,PNG,2001,3.206,0,2.909216,0.296784,0,0,,0.562605
Papua New Guinea,PNG,2002,3.484464,0,3.18768,0.296784,0,0,,0.591329
Papua New Guinea,PNG,2003,3.942464,0,3.667664,0.2748,0,0,,0.647263
Papua New Guinea,PNG,2004,4.484736,0,4.23192,0.252816,0,0,,0.712636
Papua New Guinea,PNG,2005,4.382144,0,4.088779,0.293365,0,0,,0.674299
Papua New Guinea,PNG,2006,4.3052,0,4.026736,0.278464,0,0,,0.64178
Papua New Guinea,PNG,2014,6.597547,0,5.466688,0.582576,0,0.548283,,0.779469
Papua New Guinea,PNG,1992,2.191072,0.003658,2.037441,0.149973,0,0,,0.529674
Papua New Guinea,PNG,1993,2.191072,0.003658,2.033783,0.153631,0,0,,0.51055
Papua New Guinea,PNG,1996,2.187408,0.003664,1.916272,0.267472,0,0,,0.457053
Papua New Guinea,PNG,1997,2.575792,0.003664,2.34496,0.227168,0,0,,0.519267
Papua New Guinea,PNG,2007,6.115216,0,5.855072,0.260144,0,0,,0.883566
Papua New Guinea,PNG,2008,4.792512,0,4.502835,0.289677,0,0,,0.671409
Papua New Guinea,PNG,2009,5.089296,0,4.788848,0.300448,0,0,,0.691585
Paraguay,PRY,1950,0.062288,0,0.062288,0,0,0,,0.041393
Paraguay,PRY,1951,0.047632,0,0.047632,0,0,0,,0.030946
Paraguay,PRY,1953,0.120912,0,0.120912,0,0,0,,0.075075
Paraguay,PRY,1954,0.18317,0,0.179536,0,0.003634,0,,0.111172
Paraguay,PRY,2000,3.606132,0,3.363552,0,0.24258,0,,0.703798
Paraguay,PRY,2001,3.695507,0,3.495456,0,0.200051,0,,0.709101
Paraguay,PRY,2002,3.857264,0,3.671328,0,0.185936,0,,0.729643
Paraguay,PRY,2003,4.031488,0,3.806896,0,0.224592,0,,0.753091
Paraguay,PRY,2004,4.061307,0,3.850864,0,0.210443,0,,0.749827
Paraguay,PRY,2005,3.779891,0,3.55408,0,0.225811,0,,0.690154
Paraguay,PRY,2006,3.908692,0,3.68232,0,0.226372,0,,0.706219
Paraguay,PRY,2014,5.45823,0,5.199216,0,0.259014,0,,0.896155
Paraguay,PRY,1952,0.102562,0,0.098928,0,0.003634,0,,0.065143
Paraguay,PRY,1955,0.190469,0,0.1832,0,0.007269,0,,0.112988
Paraguay,PRY,1956,0.197797,0,0.190528,0,0.007269,0,,0.114669
Paraguay,PRY,1957,0.212453,0,0.205184,0,0.007269,0,,0.120348
Paraguay,PRY,1958,0.241794,0,0.23816,0,0.003634,0,,0.133808
Paraguay,PRY,1959,0.304053,0,0.296784,0,0.007269,0,,0.16434
Paraguay,PRY,1960,0.304053,0,0.296784,0,0.007269,0,,0.160464
Paraguay,PRY,1961,0.362677,0,0.355408,0,0.007269,0,,0.18683
Paraguay,PRY,1962,0.391989,0,0.38472,0,0.007269,0,,0.197041
Paraguay,PRY,1963,0.410309,0,0.40304,0,0.007269,0,,0.201192
Paraguay,PRY,1964,0.432263,0,0.42136,0,0.010903,0,,0.206741
Paraguay,PRY,1965,0.549481,0,0.534944,0,0.014537,0,,0.256389
Paraguay,PRY,1966,0.512841,0,0.498304,0,0.014537,0,,0.233539
Paraguay,PRY,1967,0.487253,0,0.479984,0,0.007269,0,,0.216664
Paraguay,PRY,1968,0.589815,0,0.578912,0,0.010903,0,,0.256231
Paraguay,PRY,1969,0.520139,0,0.501968,0,0.018171,0,,0.220855
Paraguay,PRY,1970,0.743435,0,0.699824,0,0.043611,0,,0.308635
Paraguay,PRY,1971,0.633465,0,0.60456,0,0.028905,0,,0.257112
Paraguay,PRY,1972,0.713761,0,0.67784,0,0.035921,0,,0.283069
Paraguay,PRY,1973,0.867438,0,0.831728,0,0.03571,0,,0.335805
Paraguay,PRY,1974,0.951042,0,0.901344,0,0.049698,0,,0.359144
Paraguay,PRY,1975,0.836487,0,0.76944,0,0.067047,0,,0.308136
Paraguay,PRY,1976,1.029965,0,0.956304,0,0.073661,0,,0.370142
Paraguay,PRY,1977,1.153033,0,1.058896,0,0.094137,0,,0.404228
Paraguay,PRY,1978,1.453705,0,1.374,0,0.079705,0,,0.4971
Paraguay,PRY,1979,1.325419,0,1.253088,0,0.072331,0,,0.441893
Paraguay,PRY,1980,1.48547,0,1.403312,0,0.082158,0,,0.482466
Paraguay,PRY,1981,1.383157,0,1.311712,0,0.071445,0,,0.437251
Paraguay,PRY,1982,1.362428,0,1.311712,0,0.050716,0,,0.418992
Paraguay,PRY,1983,1.407919,0,1.33736,0,0.070559,0,,0.421119
Paraguay,PRY,1984,1.490034,0,1.439952,0,0.050082,0,,0.433415
Paraguay,PRY,1985,1.547794,0,1.527888,0,0.019906,0,,0.437787
Paraguay,PRY,1986,1.654639,0,1.57552,0,0.079119,0,,0.455068
Paraguay,PRY,1987,1.876639,0,1.75872,0,0.117919,0,,0.501903
Paraguay,PRY,1988,2.143738,0,2.000544,0,0.143194,0,,0.557621
Paraguay,PRY,1989,2.223418,0,2.081152,0,0.142266,0,,0.562707
Paraguay,PRY,1990,2.13564,0,1.993216,0,0.142424,0,,0.526124
Paraguay,PRY,1991,2.103445,0,1.967568,0,0.135877,0,,0.504666
Paraguay,PRY,1992,2.579939,0,2.359616,0,0.220323,0,,0.603205
Paraguay,PRY,1993,2.914101,0,2.704032,0,0.210069,0,,0.664379
Paraguay,PRY,1994,3.404286,0,3.140048,0,0.264238,0,,0.757299
Paraguay,PRY,1995,3.937149,0,3.64568,0,0.291469,0,,0.855174
Paraguay,PRY,1996,3.718801,0,3.44416,0,0.274641,0,,0.789277
Paraguay,PRY,1997,4.127971,0,3.854528,0,0.273443,0,,0.85673
Paraguay,PRY,1998,4.383911,0,4.136656,0,0.247255,0,,0.890415
Paraguay,PRY,1999,4.375923,0,4.136656,0,0.239267,0,,0.870652
Paraguay,PRY,2007,4.041562,0,3.832544,0,0.209018,0,,0.72298
Peru,PER,1884,0.003664,0,0.003664,0,,0,,
Peru,PER,1885,0.003664,0,0.003664,0,,0,,
Peru,PER,1886,0.007328,0,0.007328,0,,0,,
Peru,PER,1887,0.007328,0,0.007328,0,,0,,
Peru,PER,1888,0.007328,0,0.007328,0,,0,,
Peru,PER,1889,0.007328,0,0.007328,0,,0,,
Peru,PER,1890,0.010992,0,0.010992,0,,0,,
Peru,PER,1891,0.047632,0,0.047632,0,,0,,
Peru,PER,1892,0.065952,0,0.065952,0,,0,,
Peru,PER,1893,0.047632,0,0.047632,0,,0,,
Peru,PER,1894,0.040304,0,0.040304,0,,0,,
Peru,PER,1895,0.040304,0,0.040304,0,,0,,
Peru,PER,1896,0.040304,0,0.040304,0,,0,,
Peru,PER,1897,0.040304,0,0.040304,0,,0,,
Peru,PER,1898,0.087936,0.025648,0.062288,0,,0,,
Peru,PER,1899,0.161216,0.076944,0.084272,0,,0,,
Peru,PER,1900,0.245488,0.12824,0.117248,0,,0,,
Peru,PER,1901,0.23816,0.11908,0.11908,0,,0,,
Peru,PER,1902,0.098928,0,0.098928,0,,0,,
Peru,PER,1903,0.212512,0.098928,0.113584,0,,0,,
Peru,PER,1904,0.278464,0.157552,0.120912,0,,0,,
Peru,PER,1905,0.351744,0.197856,0.153888,0,,0,,
Peru,PER,1906,0.428688,0.212512,0.216176,0,,0,,
Peru,PER,1907,0.798752,0.492381,0.306371,0,,0,,
Peru,PER,1909,1.509568,0.93432,0.575248,0,,0,,
Peru,PER,1910,1.330032,0.813408,0.516624,0,,0,,
Peru,PER,1912,1.458272,0.740128,0.718144,0,,0,,
Peru,PER,1913,1.571856,0.725472,0.846384,0,,0,,
Peru,PER,1914,1.542544,0.754784,0.78776,0,,0,,
Peru,PER,1915,1.88696,0.773104,1.113856,0,,0,,
Peru,PER,1916,1.963904,0.846384,1.11752,0,,0,,
Peru,PER,1917,2.004208,0.937984,1.066224,0,,0,,
Peru,PER,1918,1.945584,0.919664,1.02592,0,,0,,
Peru,PER,1919,1.982224,0.912336,1.069888,0,,0,,
Peru,PER,1923,2.978832,0.670512,2.30832,0,,0,,
Peru,PER,1925,4.785184,0.271136,3.740944,0.773104,,0,,
Peru,PER,2000,30.103859,1.971474,23.166654,1.396155,1.77766,1.791916,,1.129413
Peru,PER,2001,26.980952,2.059168,20.184976,1.047904,1.805608,1.883296,,0.998743
Peru,PER,2002,27.009978,2.795632,19.36424,1.146832,1.827306,1.875968,,0.988128
Peru,PER,2003,26.210112,2.76632,18.444576,1.267744,1.844512,1.88696,,0.948839
Peru,PER,2004,31.70817,3.249968,20.697936,1.982224,2.132362,3.64568,,1.136742
Peru,PER,2005,36.934245,3.418855,20.952857,3.345568,2.37559,6.841375,,1.312179
Peru,PER,2006,28.431739,2.868912,18.726704,3.82888,2.611531,0.395712,,1.001785
Peru,PER,2014,49.388342,3.048448,24.849248,16.531968,4.59001,0.368668,,1.627081
Peru,PER,1908,1.212784,0.826898,0.385886,0,,0,,
Peru,PER,1911,1.505904,0.908672,0.597232,0,,0,,
Peru,PER,1920,2.147104,1.003936,1.143168,0,,0,,
Peru,PER,1921,2.447552,0.948976,1.498576,0,,0,,
Peru,PER,1922,2.953184,0.802416,2.150768,0,,0,,
Peru,PER,1924,3.616368,0.409953,3.206415,0,,0,,
Peru,PER,1926,4.733888,0.454336,4.279552,0,,0,,
Peru,PER,1927,4.682592,0.429024,4.253568,0,,0,,
Peru,PER,1928,5.378544,0.472334,4.880787,0,0.025423,0,,
Peru,PER,1929,7.082304,0.585937,5.449213,1.021727,0.025427,0,,
Peru,PER,1930,5.624151,0.534944,5.078304,0,0.010903,0,,
Peru,PER,1931,4.499273,0.373728,4.111008,0,0.014537,0,,
Peru,PER,1932,4.107255,0.069616,4.026736,0,0.010903,0,,
Peru,PER,1933,6.661033,0.080564,5.401429,1.164511,0.014529,0,,
Peru,PER,1934,6.74891,0.09165,6.635442,0,0.021818,0,,
Peru,PER,1935,7.166546,0.227168,6.910304,0,0.029074,0,,
Peru,PER,1936,7.404647,0.23816,7.130144,0,0.036343,0,,
Peru,PER,1937,8.800601,0.263698,7.053927,1.443015,0.03996,0,,
Peru,PER,1938,8.005424,0.197765,6.431041,1.325761,0.050857,0,,
Peru,PER,1939,5.850932,0.285971,5.506776,0,0.058185,0,,
Peru,PER,1940,5.297639,0.300448,4.935408,0,0.061783,0,,
Peru,PER,1941,5.249829,0.31144,4.8548,0,0.083589,0,,
Peru,PER,1942,6.041163,0.395712,5.55096,0,0.094491,0,,
Peru,PER,1943,6.576047,0.494916,5.979315,0,0.101817,0,,
Peru,PER,1944,6.454957,0.45826,5.873061,0,0.123636,0,,
Peru,PER,1945,6.268035,0.534632,5.602646,0,0.130758,0,,
Peru,PER,1946,5.766096,0.611888,5.027008,0,0.1272,0,,
Peru,PER,1947,5.908992,0.571584,5.210208,0,0.1272,0,,
Peru,PER,1948,6.385222,0.502256,5.744784,0,0.138182,0,,
Peru,PER,1949,6.630681,0.450672,6.038272,0,0.141737,0,,
Peru,PER,1950,4.542024,0.325833,3.928304,0.124476,0.163411,0,,0.591489
Peru,PER,1951,4.772736,0.351744,4.118336,0.124576,0.17808,0,,0.604336
Peru,PER,1952,5.186739,0.443031,4.437634,0.124488,0.181586,0,,0.638646
Peru,PER,1953,5.512507,0.410368,4.755872,0.124576,0.221691,0,,0.660223
Peru,PER,1954,6.234168,0.439422,5.430521,0.124503,0.239722,0,,0.726305
Peru,PER,1955,6.124009,0.322432,5.408064,0.124576,0.268937,0,,0.693868
Peru,PER,1956,6.310843,0.32976,5.583936,0.124576,0.272571,0,,0.695253
Peru,PER,1957,6.673609,0.271136,6.00896,0.124576,0.268937,0,,0.714756
Peru,PER,1958,7.373195,0.5496,6.401008,0.124576,0.298011,0,,0.767841
Peru,PER,1959,7.215732,0.340752,6.463296,0.124576,0.287108,0,,0.730396
Peru,PER,1960,8.16462,0.351586,7.390636,0.12452,0.297878,0,,0.80264
Peru,PER,1961,8.633641,0.432352,7.782336,0.124576,0.294377,0,,0.82397
Peru,PER,1962,9.959593,0.406704,9.083056,0.124576,0.345257,0,,0.92286
Peru,PER,1963,10.223164,0.318654,9.391131,0.139182,0.374197,0,,0.919956
Peru,PER,1964,12.252782,0.337088,10.852768,0.65952,0.403406,0,,1.070832
Peru,PER,1965,11.95153,0.296875,10.529899,0.623071,0.501685,0,,1.014425
Peru,PER,1966,13.241052,0.377288,11.684928,0.652012,0.526825,0,,1.091776
Peru,PER,1967,13.640338,0.42136,12.080208,0.600896,0.537874,0,,1.092833
Peru,PER,1968,14.486633,0.42136,12.827664,0.688832,0.548777,0,,1.127957
Peru,PER,1969,15.285267,0.747277,13.267829,0.706983,0.563179,0,,1.156771
Peru,PER,1970,17.765823,0.465424,14.40249,0.725622,0.559795,1.612492,,1.309935
Peru,PER,1971,18.590718,0.479984,15.396128,0.721808,0.714062,1.278736,,1.336311
Peru,PER,1972,18.147973,0.432352,14.901488,0.703488,0.798933,1.311712,,1.269761
Peru,PER,1973,19.722846,0.582576,15.850464,0.69616,1.157358,1.436288,,1.343996
Peru,PER,1974,21.325153,0.586341,17.39233,0.725597,0.931492,1.689394,,1.416278
Peru,PER,1975,21.927229,0.71448,18.158784,0.937984,0.928845,1.187136,,1.42002
Peru,PER,1976,22.400363,0.47632,18.55816,1.040576,0.954971,1.370336,,1.415343
Peru,PER,1977,23.295968,0.560504,19.383179,0.956154,0.934425,1.461706,,1.435841
Peru,PER,1978,22.412699,0.476398,18.729762,0.996771,0.978463,1.231305,,1.34704
Peru,PER,1979,22.217276,0.523952,18.554496,0.923328,1.156604,1.058896,,1.302364
Peru,PER,1980,24.0647,0.523952,20.697936,1.02592,1.043788,0.773104,,1.375723
Peru,PER,1981,24.026774,0.538526,20.22953,1.205273,1.478284,0.57516,,1.339857
Peru,PER,1982,23.600101,0.593568,20.071392,1.297056,1.238709,0.399376,,1.284403
Peru,PER,1983,20.392858,0.48007,17.564701,0.945482,0.937193,0.465411,,1.083176
Peru,PER,1984,20.632454,0.381056,17.80704,1.161488,0.927462,0.355408,,1.069835
Peru,PER,1985,19.454626,0.703356,16.396982,1.186913,0.834014,0.333361,,0.985213
Peru,PER,1986,21.775107,0.663184,18.349312,1.341024,1.044195,0.377392,,1.077526
Peru,PER,1987,25.693675,0.600811,22.116422,1.260237,1.221636,0.49457,,1.24296
Peru,PER,1988,25.018145,0.974482,21.218789,1.201617,1.183642,0.439616,,1.183238
Peru,PER,1989,21.762108,0.688832,18.554496,1.077216,0.987228,0.454336,,1.006372
Peru,PER,1990,21.400795,0.542272,18.144128,1.308048,1.025291,0.381056,,0.967963
Peru,PER,1991,20.757895,0.967124,17.236055,1.183262,1.0271,0.344355,,0.919182
Peru,PER,1992,20.985784,1.047904,17.69712,1.267744,0.973016,0,,0.910555
Peru,PER,1993,23.884757,1.579184,19.811248,1.333696,1.160629,0,,1.015773
Peru,PER,1994,23.758891,1.24576,19.650032,1.39232,1.470779,0,,0.990645
Peru,PER,1995,24.668635,1.392529,20.580114,0.945454,1.750538,0,,1.008981
Peru,PER,1996,24.224357,1.315376,20.11536,1.022256,1.771365,0,,0.97258
Peru,PER,1997,27.285191,1.26408,23.259072,0.78776,1.974279,0,,1.075686
Peru,PER,1998,27.608865,1.4656,23.06488,1.091872,1.986513,0,,1.069356
Peru,PER,1999,29.173621,1.41064,24.5488,1.480256,1.733925,0,,1.111281
Peru,PER,2007,34.669061,3.605376,22.500624,5.345776,2.729973,0.487312,,1.212189
Philippines,PHL,1907,0.007328,0.007328,0,0,,0,,
Philippines,PHL,1908,0.01832,0.01832,0,0,,0,,
Philippines,PHL,1909,0.05496,0.05496,0,0,,0,,
Philippines,PHL,1910,0.051296,0.051296,0,0,,0,,
Philippines,PHL,1911,0.03664,0.03664,0,0,,0,,
Philippines,PHL,1912,0.003664,0.003664,0,0,,0,,
Philippines,PHL,1913,0.007328,0.007328,0,0,,0,,
Philippines,PHL,1914,0.01832,0.01832,0,0,,0,,
Philippines,PHL,1915,0.05496,0.05496,0,0,,0,,
Philippines,PHL,1916,0.051296,0.051296,0,0,,0,,
Philippines,PHL,1917,0.010992,0.010992,0,0,,0,,
Philippines,PHL,1918,0.029312,0.029312,0,0,,0,,
Philippines,PHL,1919,0.058624,0.058624,0,0,,0,,
Philippines,PHL,1920,0.102592,0.102592,0,0,,0,,
Philippines,PHL,1921,0.069616,0.069616,0,0,,0,,
Philippines,PHL,1922,0.076944,0.076944,0,0,,0,,
Philippines,PHL,1923,0.076944,0.076944,0,0,,0,,
Philippines,PHL,1924,0.084272,0.084272,0,0,,0,,
Philippines,PHL,1925,0.084272,0.084272,0,0,,0,,
Philippines,PHL,1926,0.051296,0.051296,0,0,,0,,
Philippines,PHL,1927,0.040304,0.040304,0,0,,0,,
Philippines,PHL,1939,0.084272,0.084272,0,0,0,0,,
Philippines,PHL,1940,0.113584,0.113584,0,0,0,0,,
Philippines,PHL,1941,0.090857,0,0,0,0.090857,0,,
Philippines,PHL,1945,0.014537,0,0,0,0.014537,0,,
Philippines,PHL,2000,72.347741,16.301956,50.968805,0.018321,5.058659,0,,0.928032
Philippines,PHL,2001,70.303956,16.364273,50.0565,0.260157,3.623026,0,,0.882926
